Order_ID,Customer_ID,Customer_Name,Country,State,Product_Name,,,,,
CA-2017-145877,AS-10090,Adam Shillingsburg,United States,Missouri,Hanging Personal Folder File,,,,,
CA-2017-145877,AS-10090,Adam Shillingsburg,United States,Missouri,Staple envelope,,,,,
US-2016-110170,HM-14860,Harry Marie,United States,Texas,O'Sullivan Plantations 2-Door Library in Landvery Oak,,,,,
CA-2017-108574,MG-18145,Mike Gockenbach,United States,California,Logitech G19 Programmable Gaming Keyboard,,,,,
CA-2017-108574,MG-18145,Mike Gockenbach,United States,California,Motorola HK250 Universal Bluetooth Headset,,,,,
CA-2017-108574,MG-18145,Mike Gockenbach,United States,California,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",,,,,
CA-2017-144589,TM-21010,Tamara Manning,United States,California,Staples in misc. colors,,,,,
CA-2017-144589,TM-21010,Tamara Manning,United States,California,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,,,,,
CA-2017-155985,BE-11335,Bill Eplett,United States,California,DAX Natural Wood-Tone Poster Frame,,,,,
CA-2014-162684,AS-10630,Ann Steele,United States,Pennsylvania,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",,,,,
CA-2015-142041,EM-13810,Eleni McCrary,United States,California,3-ring staple pack,,,,,
CA-2014-151295,JA-15970,Joseph Airdo,United States,California,Xerox 1974,,,,,
CA-2014-151295,JA-15970,Joseph Airdo,United States,California,Bevis Boat-Shaped Conference Table,,,,,
CA-2016-156300,TB-21595,Troy Blackwell,United States,Wisconsin,"Global Leather & Oak Executive Chair, Burgundy",,,,,
CA-2015-146087,PP-18955,Paul Prost,United States,Massachusetts,Bush Mission Pointe Library,,,,,
CA-2017-168655,ML-18040,Michelle Lonsdale,United States,New Mexico,WD My Passport Ultra 2TB Portable External Hard Drive,,,,,
CA-2017-168655,ML-18040,Michelle Lonsdale,United States,New Mexico,GBC Twin Loop Wire Binding Elements,,,,,
CA-2016-107202,LC-16930,Linda Cazamias,United States,Nevada,Panasonic KX MB2061 Multifunction Printer,,,,,
CA-2017-159597,MC-17590,Matt Collister,United States,California,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",,,,,
CA-2017-159597,MC-17590,Matt Collister,United States,California,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,,,,,
CA-2016-155551,CR-12580,Clay Rozendal,United States,Illinois,Safco Industrial Wire Shelving,,,,,
CA-2016-155551,CR-12580,Clay Rozendal,United States,Illinois,"Adams Telephone Message Books, 5 1/4” x 11”",,,,,
US-2017-147669,SV-20935,Susan Vittorini,United States,Ohio,Maxell 4.7GB DVD-R,,,,,
US-2017-147669,SV-20935,Susan Vittorini,United States,Ohio,Satellite Sectional Post Binders,,,,,
US-2017-147669,SV-20935,Susan Vittorini,United States,Ohio,Hon Rectangular Conference Tables,,,,,
US-2017-147669,SV-20935,Susan Vittorini,United States,Ohio,Staples,,,,,
CA-2016-169922,MZ-17515,Mary Zewe,United States,Texas,Computer Printout Index Tabs,,,,,
CA-2016-169922,MZ-17515,Mary Zewe,United States,Texas,GBC Wire Binding Combs,,,,,
CA-2016-169922,MZ-17515,Mary Zewe,United States,Texas,"Stacking Tray, Side-Loading, Legal, Smoke",,,,,
CA-2017-100748,RB-19795,Ross Baird,United States,California,Self-Adhesive Address Labels for Typewriters by Universal,,,,,
CA-2017-129805,HM-14860,Harry Marie,United States,Washington,3M Hangers With Command Adhesive,,,,,
CA-2014-148586,AZ-10750,Annie Zypern,United States,New York,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",,,,,
US-2017-112613,JH-15910,Jonathan Howell,United States,Texas,Spigen Samsung Galaxy S5 Case Wallet,,,,,
CA-2015-154746,PJ-18835,Patrick Jones,United States,Virginia,Brown Kraft Recycled Envelopes,,,,,
CA-2015-154746,PJ-18835,Patrick Jones,United States,Virginia,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,,,,,
CA-2017-140053,CA-12265,Christina Anderson,United States,New Mexico,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",,,,,
CA-2014-164210,PW-19240,Pierre Wener,United States,Colorado,Bevis Rectangular Conference Tables,,,,,
CA-2014-164210,PW-19240,Pierre Wener,United States,Colorado,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",,,,,
CA-2017-139948,SW-20455,Shaun Weien,United States,Florida,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",,,,,
CA-2016-146934,AF-10870,Art Ferguson,United States,New Jersey,AT&T 841000 Phone,,,,,
CA-2016-146934,AF-10870,Art Ferguson,United States,New Jersey,Bevis 36 x 72 Conference Tables,,,,,
CA-2016-146934,AF-10870,Art Ferguson,United States,New Jersey,Eureka Sanitaire  Commercial Upright,,,,,
CA-2016-146934,AF-10870,Art Ferguson,United States,New Jersey,SanDisk Cruzer 32 GB USB Flash Drive,,,,,
CA-2016-146934,AF-10870,Art Ferguson,United States,New Jersey,Ampad #10 Peel & Seel Holiday Envelopes,,,,,
CA-2016-146934,AF-10870,Art Ferguson,United States,New Jersey,Digium D40 VoIP phone,,,,,
CA-2015-100573,AM-10705,Anne McFarland,United States,California,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",,,,,
CA-2016-119165,BD-11320,Bill Donatelli,United States,Pennsylvania,Hon Olson Stacker Stools,,,,,
CA-2015-128027,CM-12385,Christopher Martinez,United States,South Carolina,Fellowes Officeware Wire Shelving,,,,,
CA-2016-140207,CS-12400,Christopher Schild,United States,California,Cardinal Holdit Data Disk Pockets,,,,,
CA-2017-140949,DB-13405,Denny Blanton,United States,New York,Avery 496,,,,,
CA-2017-140949,DB-13405,Denny Blanton,United States,New York,Cisco SPA525G2 IP Phone - Wireless,,,,,
CA-2017-140949,DB-13405,Denny Blanton,United States,New York,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",,,,,
CA-2017-140949,DB-13405,Denny Blanton,United States,New York,SanDisk Cruzer 32 GB USB Flash Drive,,,,,
CA-2017-140949,DB-13405,Denny Blanton,United States,New York,Kingston Digital DataTraveler 16GB USB 2.0,,,,,
CA-2017-140949,DB-13405,Denny Blanton,United States,New York,"Neat Ideas Personal Hanging Folder Files, Black",,,,,
CA-2017-140949,DB-13405,Denny Blanton,United States,New York,Avery 486,,,,,
CA-2017-140949,DB-13405,Denny Blanton,United States,New York,Lumber Crayons,,,,,
CA-2017-140949,DB-13405,Denny Blanton,United States,New York,"Tenex File Box, Personal Filing Tote with Lid, Black",,,,,
CA-2017-138548,JG-15160,James Galang,United States,New Jersey,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",,,,,
CA-2015-142419,SC-20380,Shahid Collister,United States,Washington,Xerox 1896,,,,,
CA-2015-142419,SC-20380,Shahid Collister,United States,Washington,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",,,,,
CA-2017-148691,CS-12460,Chuck Sachs,United States,New York,GBC Premium Transparent Covers with Diagonal Lined Pattern,,,,,
CA-2017-148691,CS-12460,Chuck Sachs,United States,New York,SpineVue Locking Slant-D Ring Binders by Cardinal,,,,,
CA-2017-148691,CS-12460,Chuck Sachs,United States,New York,AT&T 1080 Corded phone,,,,,
CA-2017-148691,CS-12460,Chuck Sachs,United States,New York,Avery 520,,,,,
CA-2017-128755,MK-18160,Mike Kennedy,United States,Virginia,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",,,,,
CA-2017-128755,MK-18160,Mike Kennedy,United States,Virginia,Letter Size Cart,,,,,
CA-2017-128755,MK-18160,Mike Kennedy,United States,Virginia,Xerox 23,,,,,
CA-2017-128755,MK-18160,Mike Kennedy,United States,Virginia,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",,,,,
US-2016-135923,CM-11935,Carlos Meador,United States,North Carolina,Eldon Pizzaz Desk Accessories,,,,,
US-2016-135923,CM-11935,Carlos Meador,United States,North Carolina,"Sauder Forest Hills Library, Woodland Oak Finish",,,,,
US-2016-135923,CM-11935,Carlos Meador,United States,North Carolina,Fellowes Mighty 8 Compact Surge Protector,,,,,
CA-2016-114972,PF-19225,Phillip Flathmann,United States,California,Global Deluxe High-Back Office Chair in Storm,,,,,
CA-2016-114972,PF-19225,Phillip Flathmann,United States,California,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,,,,,
CA-2016-114972,PF-19225,Phillip Flathmann,United States,California,Avery 50,,,,,
CA-2016-114972,PF-19225,Phillip Flathmann,United States,California,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,,,,,
CA-2017-102750,GM-14695,Greg Maxwell,United States,California,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,,,,,
CA-2014-145212,DC-12850,Dan Campbell,United States,New York,Newell 322,,,,,
CA-2017-141992,FO-14305,Frank Olsen,United States,Texas,Fiskars Spring-Action Scissors,,,,,
CA-2017-141992,FO-14305,Frank Olsen,United States,Texas,Safco Industrial Wire Shelving,,,,,
CA-2017-147956,AH-10210,Alan Hwang,United States,Washington,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,,,,,
CA-2017-126067,KN-16705,Kristina Nunn,United States,Washington,Anker 24W Portable Micro USB Car Charger,,,,,
CA-2017-126067,KN-16705,Kristina Nunn,United States,Washington,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",,,,,
CA-2017-126067,KN-16705,Kristina Nunn,United States,Washington,GBC Standard Therm-A-Bind Covers,,,,,
CA-2017-126067,KN-16705,Kristina Nunn,United States,Washington,Newell 344,,,,,
CA-2015-104514,CB-12535,Claudia Bergmann,United States,Delaware,"SAFCO Mobile Desk Side File, Wire Frame",,,,,
CA-2015-104514,CB-12535,Claudia Bergmann,United States,Delaware,Newell 313,,,,,
CA-2015-104514,CB-12535,Claudia Bergmann,United States,Delaware,Xerox 1959,,,,,
CA-2015-141040,TB-21250,Tim Brockman,United States,New York,Jawbone JAMBOX Wireless Bluetooth Speaker,,,,,
CA-2015-141040,TB-21250,Tim Brockman,United States,New York,Xerox 1895,,,,,
CA-2014-113579,KD-16345,Katherine Ducich,United States,California,White GlueTop Scratch Pads,,,,,
CA-2014-144624,JM-15865,John Murray,United States,New York,Apple iPhone 5,,,,,
CA-2016-146206,KT-16480,Kean Thornton,United States,Texas,KI Adjustable-Height Table,,,,,
CA-2016-146206,KT-16480,Kean Thornton,United States,Texas,Polycom VVX 310 VoIP phone,,,,,
CA-2014-136644,SC-20575,Sonia Cooley,United States,Indiana,"Global Geo Office Task Chair, Gray",,,,,
CA-2015-122371,BS-11800,Bryan Spruell,United States,California,"Sortfiler Multipurpose Personal File Organizer, Black",,,,,
CA-2015-122371,BS-11800,Bryan Spruell,United States,California,Cameo Buff Policy Envelopes,,,,,
CA-2016-126935,BT-11395,Bill Tyler,United States,California,GBC Personal VeloBind Strips,,,,,
US-2017-133781,DC-12850,Dan Campbell,United States,Florida,"#10 White Business Envelopes,4 1/8 x 9 1/2",,,,,
CA-2017-131618,LS-17200,Luke Schmidt,United States,Illinois,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",,,,,
CA-2017-131618,LS-17200,Luke Schmidt,United States,Illinois,Avery Durable Binders,,,,,
CA-2017-131618,LS-17200,Luke Schmidt,United States,Illinois,Fellowes Binding Cases,,,,,
CA-2016-149482,RR-19315,Ralph Ritter,United States,California,Avery 52,,,,,
CA-2014-143917,KL-16645,Ken Lonsdale,United States,California,"Fellowes Personal Hanging Folder Files, Navy",,,,,
CA-2014-143917,KL-16645,Ken Lonsdale,United States,California,High Speed Automatic Electric Letter Opener,,,,,
CA-2014-143917,KL-16645,Ken Lonsdale,United States,California,Staple-based wall hangings,,,,,
CA-2015-120397,RB-19435,Richard Bierner,United States,Texas,Belkin 8 Outlet Surge Protector,,,,,
CA-2017-163902,MY-17380,Maribeth Yedwab,United States,California,Panasonic KX TS3282B Corded phone,,,,,
CA-2017-163902,MY-17380,Maribeth Yedwab,United States,California,Logitech G13 Programmable Gameboard with LCD Display,,,,,
CA-2016-136812,AW-10930,Arthur Wiediger,United States,Oklahoma,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",,,,,
CA-2015-102722,KW-16570,Kelly Williams,United States,Louisiana,Memorex Froggy Flash Drive 8 GB,,,,,
CA-2017-155089,DB-12910,Daniel Byrd,United States,Florida,"Premier Elliptical Ring Binder, Black",,,,,
CA-2016-124506,BB-11545,Brenda Bowman,United States,Illinois,Belkin F8E887 USB Wired Ergonomic Keyboard,,,,,
CA-2016-124506,BB-11545,Brenda Bowman,United States,Illinois,Global Chrome Stack Chair,,,,,
CA-2014-106572,NP-18700,Nora Preis,United States,Ohio,Economy Rollaway Files,,,,,
CA-2014-128888,PB-19105,Peter Bühler,United States,Texas,Ames Color-File Green Diamond Border X-ray Mailers,,,,,
CA-2017-123134,DW-13585,Dorothy Wardle,United States,New Jersey,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,,,,,
CA-2016-124352,CD-12790,Cynthia Delaney,United States,Oklahoma,Avery 49,,,,,
CA-2016-124352,CD-12790,Cynthia Delaney,United States,Oklahoma,Avery 508,,,,,
CA-2016-124352,CD-12790,Cynthia Delaney,United States,Oklahoma,Hoover Upright Vacuum With Dirt Cup,,,,,
CA-2016-124352,CD-12790,Cynthia Delaney,United States,Oklahoma,Xerox 1999,,,,,
CA-2016-124352,CD-12790,Cynthia Delaney,United States,Oklahoma,Samsung Replacement EH64AVFWE Premium Headset,,,,,
CA-2016-124352,CD-12790,Cynthia Delaney,United States,Oklahoma,Ibico Plastic Spiral Binding Combs,,,,,
CA-2015-124541,TT-21220,Thomas Thornton,United States,Texas,Newell 312,,,,,
CA-2015-124541,TT-21220,Thomas Thornton,United States,Texas,Maxell 4.7GB DVD-RW 3/Pack,,,,,
CA-2015-124541,TT-21220,Thomas Thornton,United States,Texas,Ibico Covers for Plastic or Wire Binding Elements,,,,,
CA-2015-124541,TT-21220,Thomas Thornton,United States,Texas,"Fellowes Twister Kit, Gray/Clear, 3/pkg",,,,,
CA-2015-124541,TT-21220,Thomas Thornton,United States,Texas,Xerox 1949,,,,,
CA-2014-108707,DB-12910,Daniel Byrd,United States,Florida,Xerox 210,,,,,
CA-2014-111500,DJ-13510,Don Jones,United States,Arkansas,Xerox 1929,,,,,
CA-2014-111500,DJ-13510,Don Jones,United States,Arkansas,Avery Non-Stick Binders,,,,,
CA-2014-111500,DJ-13510,Don Jones,United States,Arkansas,Colored Push Pins,,,,,
CA-2014-111500,DJ-13510,Don Jones,United States,Arkansas,Logitech Gaming G510s - Keyboard,,,,,
US-2017-117723,DL-13495,Dionis Lloyd,United States,Pennsylvania,Tennsco Single-Tier Lockers,,,,,
CA-2015-143238,LO-17170,Lori Olson,United States,California,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,,,,,
CA-2015-168746,SV-20365,Seth Vernon,United States,Ohio,High-Back Leather Manager's Chair,,,,,
CA-2015-168746,SV-20365,Seth Vernon,United States,Ohio,Polycom VVX 310 VoIP phone,,,,,
CA-2015-168746,SV-20365,Seth Vernon,United States,Ohio,Nortel Meridian M5316 Digital phone,,,,,
CA-2015-113404,EM-13810,Eleni McCrary,United States,California,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,,,,,
CA-2015-113404,EM-13810,Eleni McCrary,United States,California,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,,,,,
CA-2016-144792,KD-16615,Ken Dana,United States,Arizona,12-1/2 Diameter Round Wall Clock,,,,,
CA-2014-164385,NB-18580,Nicole Brennan,United States,Pennsylvania,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,,,,,
US-2016-114174,AP-10720,Anne Pryor,United States,Massachusetts,"Bush Westfield Collection Bookcases, Dark Cherry Finish",,,,,
US-2016-114174,AP-10720,Anne Pryor,United States,Massachusetts,Avery 52,,,,,
CA-2017-108070,JE-15745,Joel Eaton,United States,California,"Belkin 19"" Vented Equipment Shelf, Black",,,,,
CA-2017-108070,JE-15745,Joel Eaton,United States,California,O'Sullivan Living Dimensions 2-Shelf Bookcases,,,,,
US-2015-128090,JM-15865,John Murray,United States,Arizona,Newell 346,,,,,
US-2015-128090,JM-15865,John Murray,United States,Arizona,Samsung Galaxy S4 Mini,,,,,
US-2015-128090,JM-15865,John Murray,United States,Arizona,Xerox 1891,,,,,
US-2015-128090,JM-15865,John Murray,United States,Arizona,Avery 488,,,,,
CA-2017-101042,AB-10105,Adrian Barton,United States,Kentucky,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",,,,,
CA-2017-101042,AB-10105,Adrian Barton,United States,Kentucky,GBC Imprintable Covers,,,,,
CA-2016-155439,PN-18775,Parhena Norris,United States,South Carolina,Xerox 224,,,,,
CA-2016-118626,JC-15775,John Castell,United States,Florida,HTC One Mini,,,,,
CA-2015-111458,PF-19165,Philip Fox,United States,New York,Dell Slim USB Multimedia Keyboard,,,,,
US-2016-126844,BW-11110,Bart Watters,United States,Texas,Contemporary Wood/Metal Frame,,,,,
US-2015-112508,BP-11185,Ben Peterman,United States,Florida,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",,,,,
CA-2015-147788,TM-21010,Tamara Manning,United States,Utah,O'Sullivan Living Dimensions 3-Shelf Bookcases,,,,,
CA-2015-147788,TM-21010,Tamara Manning,United States,Utah,Self-Adhesive Removable Labels,,,,,
CA-2015-147788,TM-21010,Tamara Manning,United States,Utah,Fellowes Super Stor/Drawer Files,,,,,
CA-2015-144288,MB-17305,Maria Bertelson,United States,Tennessee,Avery 474,,,,,
CA-2015-144288,MB-17305,Maria Bertelson,United States,Tennessee,Xerox 227,,,,,
CA-2015-110632,HR-14830,Harold Ryan,United States,New York,KeyTronic KT800P2 - Keyboard - Black,,,,,
CA-2015-110632,HR-14830,Harold Ryan,United States,New York,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",,,,,
CA-2017-109589,BD-11635,Brian Derr,United States,Kentucky,Memorex Froggy Flash Drive 8 GB,,,,,
CA-2017-123967,SF-20200,Sarah Foster,United States,Washington,GBC Standard Plastic Binding Systems' Combs,,,,,
CA-2017-123967,SF-20200,Sarah Foster,United States,Washington,Hon 94000 Series Round Tables,,,,,
CA-2017-148929,SP-20620,Stefania Perrino,United States,New York,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",,,,,
CA-2017-134404,DR-12880,Dan Reichenbach,United States,Ohio,AT&T 1080 Corded phone,,,,,
CA-2017-134404,DR-12880,Dan Reichenbach,United States,Ohio,BIC Brite Liner Highlighters,,,,,
CA-2017-109778,VM-21685,Valerie Mitchum,United States,Illinois,"Crayola Anti Dust Chalk, 12/Pack",,,,,
CA-2016-155845,CM-12235,Chris McAfee,United States,Texas,Logitech diNovo Edge Keyboard,,,,,
CA-2017-145128,SM-20320,Sean Miller,United States,Indiana,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,,,,,
CA-2014-129091,RA-19885,Ruben Ausman,United States,Georgia,Fashion Color Clasp Envelopes,,,,,
CA-2014-129091,RA-19885,Ruben Ausman,United States,Georgia,GBC ProClick Punch Binding System,,,,,
CA-2014-129091,RA-19885,Ruben Ausman,United States,Georgia,Staple envelope,,,,,
CA-2014-129091,RA-19885,Ruben Ausman,United States,Georgia,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,,,,,
US-2014-155502,SD-20485,Shirley Daniels,United States,Virginia,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",,,,,
US-2014-155502,SD-20485,Shirley Daniels,United States,Virginia,"SAFCO Commercial Wire Shelving, 72h",,,,,
US-2014-155502,SD-20485,Shirley Daniels,United States,Virginia,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",,,,,
US-2014-155502,SD-20485,Shirley Daniels,United States,Virginia,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",,,,,
US-2014-155502,SD-20485,Shirley Daniels,United States,Virginia,Macally Suction Cup Mount,,,,,
US-2014-155502,SD-20485,Shirley Daniels,United States,Virginia,Eldon Image Series Black Desk Accessories,,,,,
US-2014-155502,SD-20485,Shirley Daniels,United States,Virginia,Jabra SPEAK 410,,,,,
CA-2015-121041,CS-12250,Chris Selesnick,United States,Texas,"#10 Gummed Flap White Envelopes, 100/Box",,,,,
CA-2017-131695,RA-19285,Ralph Arnett,United States,New York,Steel Personal Filing/Posting Tote,,,,,
CA-2017-131695,RA-19285,Ralph Arnett,United States,New York,"Executive Impressions 14""",,,,,
CA-2016-137729,BF-11005,Barry Franz,United States,California,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",,,,,
CA-2016-137729,BF-11005,Barry Franz,United States,California,Cisco Small Business SPA 502G VoIP phone,,,,,
US-2016-115455,SE-20110,Sanjit Engle,United States,Illinois,"Executive Impressions 12"" Wall Clock",,,,,
US-2016-115455,SE-20110,Sanjit Engle,United States,Illinois,Bretford CR8500 Series Meeting Room Furniture,,,,,
CA-2017-128300,RS-19765,Roland Schwarz,United States,South Carolina,Motorla HX550 Universal Bluetooth Headset,,,,,
CA-2017-128300,RS-19765,Roland Schwarz,United States,South Carolina,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",,,,,
CA-2017-149048,BM-11650,Brian Moss,United States,Indiana,Tyvek Side-Opening Peel & Seel Expanding Envelopes,,,,,
CA-2017-149048,BM-11650,Brian Moss,United States,Indiana,Ibico Hi-Tech Manual Binding System,,,,,
CA-2017-149048,BM-11650,Brian Moss,United States,Indiana,Plantronics Calisto P620-M USB Wireless Speakerphone System,,,,,
CA-2017-149048,BM-11650,Brian Moss,United States,Indiana,Tennsco 6- and 18-Compartment Lockers,,,,,
CA-2017-149048,BM-11650,Brian Moss,United States,Indiana,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),,,,,
CA-2017-108553,SK-19990,Sally Knutson,United States,New York,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,,,,,
CA-2017-108553,SK-19990,Sally Knutson,United States,New York,"Acme 10"" Easy Grip Assistive Scissors",,,,,
CA-2016-165848,EN-13780,Edward Nazzal,United States,New York,Easy-staple paper,,,,,
CA-2016-165848,EN-13780,Edward Nazzal,United States,New York,Panasonic KX MC6040 Color Laser Multifunction Printer,,,,,
CA-2016-165848,EN-13780,Edward Nazzal,United States,New York,Sauder Inglewood Library Bookcases,,,,,
CA-2016-165848,EN-13780,Edward Nazzal,United States,New York,"Linden 10"" Round Wall Clock, Black",,,,,
CA-2014-112718,KN-16450,Kean Nguyen,United States,Florida,Avery Binder Labels,,,,,
CA-2016-154053,MG-17890,Michael Granlund,United States,California,Berol Giant Pencil Sharpener,,,,,
CA-2014-127446,MC-17590,Matt Collister,United States,Texas,KeyTronic KT400U2 - Keyboard - Black,,,,,
CA-2014-127446,MC-17590,Matt Collister,United States,Texas,Avery 520,,,,,
CA-2014-127446,MC-17590,Matt Collister,United States,Texas,Bretford CR4500 Series Slim Rectangular Table,,,,,
CA-2014-127446,MC-17590,Matt Collister,United States,Texas,Avery 52,,,,,
CA-2014-127446,MC-17590,Matt Collister,United States,Texas,Southworth 25% Cotton Granite Paper & Envelopes,,,,,
CA-2014-127446,MC-17590,Matt Collister,United States,Texas,"Master Caster Door Stop, Brown",,,,,
CA-2016-137204,BO-11350,Bill Overfelt,United States,California,"Global Stack Chair without Arms, Black",,,,,
CA-2014-147298,AG-10300,Aleksandra Gannaway,United States,California,Bevis Steel Folding Chairs,,,,,
CA-2014-147298,AG-10300,Aleksandra Gannaway,United States,California,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",,,,,
CA-2017-147942,MS-17365,Maribeth Schnelling,United States,California,Avery 498,,,,,
CA-2017-147942,MS-17365,Maribeth Schnelling,United States,California,Fellowes Binding Cases,,,,,
CA-2017-115931,JM-15655,Jim Mitchum,United States,New Mexico,Design Ebony Sketching Pencil,,,,,
CA-2017-115931,JM-15655,Jim Mitchum,United States,New Mexico,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",,,,,
CA-2017-115931,JM-15655,Jim Mitchum,United States,New Mexico,Eldon Simplefile Box Office,,,,,
CA-2017-115931,JM-15655,Jim Mitchum,United States,New Mexico,Avery 517,,,,,
CA-2014-164861,MC-17635,Matthew Clasen,United States,Missouri,Xerox 214,,,,,
CA-2017-127180,TA-21385,Tom Ashbrook,United States,New York,Canon imageCLASS 2200 Advanced Copier,,,,,
CA-2017-127180,TA-21385,Tom Ashbrook,United States,New York,Polycom CX600 IP Phone VoIP phone,,,,,
CA-2017-127180,TA-21385,Tom Ashbrook,United States,New York,Globe Weis Peel & Seel First Class Envelopes,,,,,
CA-2017-127180,TA-21385,Tom Ashbrook,United States,New York,i.Sound Portable Power - 8000 mAh,,,,,
US-2017-165344,SB-20290,Sean Braxton,United States,Ohio,SanDisk Cruzer 32 GB USB Flash Drive,,,,,
US-2017-165344,SB-20290,Sean Braxton,United States,Ohio,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,,,,,
US-2017-165344,SB-20290,Sean Braxton,United States,Ohio,Accohide Poly Flexible Ring Binders,,,,,
CA-2015-168186,AB-10150,Aimee Bixby,United States,Oklahoma,Xerox 1952,,,,,
US-2017-110604,JF-15295,Jason Fortune-,United States,Washington,24-Hour Round Wall Clock,,,,,
US-2017-110604,JF-15295,Jason Fortune-,United States,Washington,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,,,,,
US-2017-110604,JF-15295,Jason Fortune-,United States,Washington,SAFCO Arco Folding Chair,,,,,
CA-2015-116750,BF-10975,Barbara Fisher,United States,North Carolina,Stackable Trays,,,,,
CA-2015-116750,BF-10975,Barbara Fisher,United States,North Carolina,Wilson Jones Turn Tabs Binder Tool for Ring Binders,,,,,
CA-2015-162369,TT-21265,Tim Taslimi,United States,California,Fellowes Super Stor/Drawer Files,,,,,
CA-2017-108441,SB-20170,Sarah Bern,United States,New York,"TOPS Voice Message Log Book, Flash Format",,,,,
CA-2017-108441,SB-20170,Sarah Bern,United States,New York,Angle-D Ring Binders,,,,,
CA-2017-108441,SB-20170,Sarah Bern,United States,New York,Boston 1730 StandUp Electric Pencil Sharpener,,,,,
CA-2017-108441,SB-20170,Sarah Bern,United States,New York,Safco Contoured Stacking Chairs,,,,,
CA-2015-169740,LM-17065,Liz MacKendrick,United States,Arkansas,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,,,,,
CA-2016-124051,KA-16525,Kelly Andreada,United States,Illinois,White Computer Printout Paper by Universal,,,,,
CA-2016-149111,BF-11170,Ben Ferrer,United States,North Carolina,Motorola L804,,,,,
CA-2016-149111,BF-11170,Ben Ferrer,United States,North Carolina,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",,,,,
CA-2014-131002,TB-21400,Tom Boeckenhauer,United States,Oklahoma,"Executive Impressions 13"" Clairmont Wall Clock",,,,,
CA-2014-131002,TB-21400,Tom Boeckenhauer,United States,Oklahoma,"GBC Laser Imprintable Binding System Covers, Desert Sand",,,,,
CA-2014-131002,TB-21400,Tom Boeckenhauer,United States,Oklahoma,Xerox 2000,,,,,
CA-2014-131002,TB-21400,Tom Boeckenhauer,United States,Oklahoma,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",,,,,
CA-2014-131002,TB-21400,Tom Boeckenhauer,United States,Oklahoma,Plantronics Cordless Phone Headset with In-line Volume - M214C,,,,,
US-2016-146794,SH-19975,Sally Hughsby,United States,California,Bestar Classic Bookcase,,,,,
